gene,transcript,exon length,start,end
ENSG00000249012,ENST00000504587,24,151261111,151261135
ENSG00000249012,ENST00000504587,30,151262336,151262366
ENSG00000170006,ENST00000304385,28,152644414,152644442
ENSG00000170006,ENST00000613578,28,152644414,152644442
ENSG00000145428,ENST00000506505,10,153751437,153751447
ENSG00000171566,ENST00000302078,27,154547037,154547064
ENSG00000151790,ENST00000503634,29,155855301,155855330
ENSG00000151790,ENST00000506181,29,155855301,155855330
ENSG00000151790,ENST00000506072,29,155855301,155855330
ENSG00000151790,ENST00000507590,29,155855301,155855330
ENSG00000151790,ENST00000512584,27,155910184,155910211
ENSG00000145431,ENST00000504672,29,156767961,156767990
ENSG00000145431,ENST00000422544,29,156767961,156767990
ENSG00000109738,ENST00000515642,12,157091370,157091382
ENSG00000109756,ENST00000644474,24,159344035,159344059
ENSG00000109756,ENST00000505478,18,159243773,159243791
ENSG00000109756,ENST00000504604,18,159243773,159243791
ENSG00000109756,ENST00000264431,24,159344035,159344059
ENSG00000168843,ENST00000306100,27,161510397,161510424
ENSG00000168843,ENST00000379164,27,161510397,161510424
ENSG00000196104,ENST00000357154,9,167083237,167083246
ENSG00000196104,ENST00000511531,9,167062641,167062650
ENSG00000196104,ENST00000506886,9,167083237,167083246
ENSG00000196104,ENST00000502330,9,167062641,167062650
ENSG00000196104,ENST00000507086,9,167083237,167083246
ENSG00000196104,ENST00000502741,9,167062641,167062650
ENSG00000196104,ENST00000506697,9,167083237,167083246
ENSG00000196104,ENST00000512042,9,167062641,167062650
ENSG00000129116,ENST00000261509,24,168691268,168691292
ENSG00000129116,ENST00000505667,24,168691268,168691292
ENSG00000129116,ENST00000508898,24,168691268,168691292
ENSG00000129116,ENST00000512127,24,168691268,168691292
ENSG00000145439,ENST00000504561,30,169005884,169005914
ENSG00000137601,ENST00000638824,28,169478352,169478380
ENSG00000109572,ENST00000504131,1,169663113,169663114
ENSG00000150625,ENST00000509865,16,175960743,175960759
ENSG00000150627,ENST00000280190,21,176166123,176166144
ENSG00000150627,ENST00000507824,21,176166123,176166144
ENSG00000150627,ENST00000443118,21,176166123,176166144
ENSG00000251504,ENST00000507011,23,177776571,177776594
ENSG00000218336,ENST00000502950,21,182744142,182744163
ENSG00000129187,ENST00000512766,8,182915880,182915888
ENSG00000129187,ENST00000509218,8,182915880,182915888
ENSG00000129187,ENST00000503988,8,182915880,182915888
ENSG00000182552,ENST00000326397,3,183646350,183646353
ENSG00000182552,ENST00000510968,3,183646350,183646353
ENSG00000182552,ENST00000510702,3,183646350,183646353
ENSG00000182552,ENST00000512740,3,183646350,183646353
ENSG00000182552,ENST00000514322,3,183646350,183646353
ENSG00000168538,ENST00000357207,10,183708406,183708416
ENSG00000168538,ENST00000505676,10,183708406,183708416
ENSG00000154556,ENST00000284776,27,185678795,185678822
ENSG00000154556,ENST00000448662,27,185678795,185678822
ENSG00000154556,ENST00000437304,27,185678795,185678822
ENSG00000154556,ENST00000319471,27,185678795,185678822
ENSG00000154556,ENST00000449407,27,185678795,185678822
ENSG00000154556,ENST00000355634,27,185678795,185678822
ENSG00000154556,ENST00000393528,27,185678795,185678822
ENSG00000154556,ENST00000319454,27,185678795,185678822
ENSG00000154556,ENST00000470685,27,185678795,185678822
ENSG00000154556,ENST00000445343,27,185678795,185678822
ENSG00000154556,ENST00000439914,27,185678795,185678822
ENSG00000154556,ENST00000444771,27,185678795,185678822
ENSG00000154556,ENST00000430503,27,185678795,185678822
ENSG00000154556,ENST00000450341,27,185678795,185678822
ENSG00000154556,ENST00000445115,27,185678795,185678822
ENSG00000154556,ENST00000457247,27,185678795,185678822
ENSG00000154556,ENST00000456596,27,185678795,185678822
ENSG00000154556,ENST00000425679,27,185678795,185678822
ENSG00000154556,ENST00000439049,27,185678795,185678822
ENSG00000154556,ENST00000451958,27,185678795,185678822
ENSG00000154556,ENST00000444781,27,185678795,185678822
ENSG00000154556,ENST00000414724,27,185678795,185678822
ENSG00000154556,ENST00000419063,27,185678795,185678822
ENSG00000154556,ENST00000393523,27,185678795,185678822
ENSG00000154556,ENST00000420158,27,185678795,185678822
ENSG00000154556,ENST00000421639,27,185678795,185678822
ENSG00000154556,ENST00000493709,27,185678795,185678822
ENSG00000154556,ENST00000457934,27,185678795,185678822
ENSG00000154556,ENST00000431902,27,185678795,185678822
ENSG00000154556,ENST00000435480,27,185678795,185678822
ENSG00000154556,ENST00000415274,27,185678795,185678822
ENSG00000154556,ENST00000432655,27,185678795,185678822
ENSG00000154556,ENST00000451701,27,185678795,185678822
ENSG00000154556,ENST00000428330,27,185678795,185678822
ENSG00000154556,ENST00000421420,27,185678795,185678822
ENSG00000154556,ENST00000464975,27,185678795,185678822
ENSG00000154556,ENST00000464819,27,185678795,185678822
ENSG00000154556,ENST00000478249,27,185678795,185678822
ENSG00000154556,ENST00000452351,27,185678795,185678822
ENSG00000154556,ENST00000429056,27,185678795,185678822
ENSG00000154556,ENST00000463104,27,185678795,185678822
ENSG00000109794,ENST00000389354,3,186163630,186163633
ENSG00000164344,ENST00000446598,9,186228244,186228253
ENSG00000164344,ENST00000513864,9,186228244,186228253
ENSG00000083857,ENST00000614102,12,186628487,186628499
ENSG00000083857,ENST00000614102,9,186628500,186628509
ENSG00000179046,ENST00000512729,23,188097323,188097346
ENSG00000179046,ENST00000326754,23,188097323,188097346
ENSG00000184108,ENST00000332517,23,188143837,188143860
ENSG00000184108,ENST00000512233,23,188143837,188143860
ENSG00000188818,ENST00000424784,18,795850,795868
ENSG00000188818,ENST00000424784,21,795915,795936
ENSG00000188818,ENST00000424784,1,796063,796064
ENSG00000188818,ENST00000424784,21,796163,796184
ENSG00000188818,ENST00000424784,15,796185,796200
ENSG00000113504,ENST00000634447,15,1056581,1056596
ENSG00000164151,ENST00000512608,19,5439894,5439913
ENSG00000164151,ENST00000296564,19,5439894,5439913
ENSG00000205976,ENST00000512854,30,7304231,7304261
ENSG00000112902,ENST00000509486,19,9280788,9280807
ENSG00000038382,ENST00000344204,28,14497846,14497874
ENSG00000038382,ENST00000512070,28,14497846,14497874
ENSG00000038382,ENST00000513206,28,14497846,14497874
ENSG00000038382,ENST00000344135,28,14497846,14497874
ENSG00000145555,ENST00000274203,14,16780727,16780741
ENSG00000145555,ENST00000513610,14,16780727,16780741
ENSG00000145555,ENST00000513882,14,16780727,16780741
ENSG00000251273,ENST00000641970,30,25167161,25167191
ENSG00000251273,ENST00000641261,30,25167161,25167191
ENSG00000251273,ENST00000507600,30,25167161,25167191
ENSG00000259786,ENST00000565798,27,29169559,29169586
ENSG00000113360,ENST00000505601,25,31467141,31467166
ENSG00000113387,ENST00000510442,10,32586491,32586501
ENSG00000039560,ENST00000265109,29,34812179,34812208
ENSG00000039560,ENST00000512629,29,34812179,34812208
ENSG00000039560,ENST00000428746,29,34812179,34812208
ENSG00000039560,ENST00000508777,29,34812179,34812208
ENSG00000039560,ENST00000503673,29,34812179,34812208
ENSG00000039560,ENST00000515799,29,34812179,34812208
ENSG00000039560,ENST00000506376,29,34812179,34812208
ENSG00000145604,ENST00000546211,29,36152241,36152270
ENSG00000274441,ENST00000618632,3,36638787,36638790
ENSG00000164318,ENST00000354891,24,38445678,38445702
ENSG00000082074,ENST00000351578,26,39124252,39124278
ENSG00000082074,ENST00000351578,23,39130589,39130612
ENSG00000082074,ENST00000351578,20,39139232,39139252
ENSG00000082074,ENST00000646045,26,39124252,39124278
ENSG00000082074,ENST00000646045,23,39130589,39130612
ENSG00000082074,ENST00000646045,20,39139232,39139252
ENSG00000082074,ENST00000512982,26,39124252,39124278
ENSG00000082074,ENST00000512982,23,39130589,39130612
ENSG00000082074,ENST00000512982,20,39139232,39139252
ENSG00000082074,ENST00000515010,26,39124252,39124278
ENSG00000082074,ENST00000515010,23,39130589,39130612
ENSG00000082074,ENST00000515010,20,39139232,39139252
ENSG00000082074,ENST00000505428,26,39124252,39124278
ENSG00000082074,ENST00000505428,23,39130589,39130612
ENSG00000082074,ENST00000505428,20,39139232,39139252
ENSG00000082074,ENST00000646444,26,39124252,39124278
ENSG00000153071,ENST00000545653,27,39389096,39389123
ENSG00000153071,ENST00000339788,27,39389096,39389123
ENSG00000153071,ENST00000320816,27,39389096,39389123
ENSG00000153071,ENST00000509337,27,39389096,39389123
ENSG00000153071,ENST00000512525,27,39389096,39389123
ENSG00000171495,ENST00000503890,27,41033837,41033864
ENSG00000171495,ENST00000515297,27,41033837,41033864
ENSG00000171495,ENST00000506092,27,41033837,41033864
ENSG00000171495,ENST00000506092,24,41052464,41052488
ENSG00000171495,ENST00000399564,27,41033837,41033864
ENSG00000205765,ENST00000612065,2,41918686,41918688
ENSG00000250722,ENST00000511224,29,42809759,42809788
ENSG00000170571,ENST00000508934,25,50411196,50411221
ENSG00000151883,ENST00000514342,7,50833419,50833426
ENSG00000185305,ENST00000620747,6,54067161,54067167
ENSG00000039123,ENST00000504997,28,55324131,55324159
ENSG00000155545,ENST00000381226,25,56950627,56950652
ENSG00000155545,ENST00000381213,25,56950627,56950652
ENSG00000155545,ENST00000381199,25,56950627,56950652
ENSG00000155545,ENST00000452157,25,56950627,56950652
ENSG00000155545,ENST00000336942,25,56950627,56950652
ENSG00000155545,ENST00000480115,25,56950627,56950652
ENSG00000155545,ENST00000546593,25,56950627,56950652
ENSG00000155545,ENST00000497185,25,56950627,56950652
ENSG00000062194,ENST00000511209,21,57221375,57221396
ENSG00000062194,ENST00000264779,21,57221375,57221396
ENSG00000113448,ENST00000546160,17,59217219,59217236
ENSG00000113448,ENST00000638939,11,59216743,59216754
ENSG00000113597,ENST00000399438,18,65655635,65655653
ENSG00000113597,ENST00000438419,18,65655635,65655653
ENSG00000113597,ENST00000504243,18,65655635,65655653
ENSG00000153914,ENST00000523851,28,66153462,66153490
ENSG00000153914,ENST00000520953,29,66153567,66153596
ENSG00000069020,ENST00000450827,22,66964039,66964061
ENSG00000069020,ENST00000405643,9,67094156,67094165
ENSG00000145740,ENST00000621204,6,69121746,69121752
ENSG00000152942,ENST00000514066,21,69372033,69372054
ENSG00000157107,ENST00000430046,25,73041290,73041315
ENSG00000157107,ENST00000430046,12,73054159,73054171
ENSG00000157107,ENST00000430046,25,73054524,73054549
ENSG00000157107,ENST00000512348,25,73041290,73041315
ENSG00000157107,ENST00000512348,12,73054159,73054171
ENSG00000157107,ENST00000512348,25,73054524,73054549
ENSG00000250802,ENST00000642217,15,77098654,77098669
ENSG00000164253,ENST00000511791,22,77489550,77489572
ENSG00000164253,ENST00000512168,26,77492169,77492195
ENSG00000132840,ENST00000519743,25,79077587,79077612
ENSG00000164309,ENST00000446378,23,79747090,79747113
ENSG00000164309,ENST00000506603,23,79747090,79747113
ENSG00000145687,ENST00000320672,29,81437429,81437458
ENSG00000145687,ENST00000615665,29,81437429,81437458
ENSG00000145687,ENST00000509053,29,81437429,81437458
ENSG00000145687,ENST00000514493,29,81437429,81437458
ENSG00000145687,ENST00000504985,29,81437429,81437458
ENSG00000145687,ENST00000510060,29,81437429,81437458
ENSG00000145687,ENST00000505980,29,81437429,81437458
ENSG00000145687,ENST00000515395,29,81437429,81437458
ENSG00000145687,ENST00000504136,29,81437429,81437458
ENSG00000164176,ENST00000296591,30,84229854,84229884
ENSG00000205449,ENST00000508988,23,86284371,86284394
ENSG00000081189,ENST00000504921,24,88730210,88730234
ENSG00000081189,ENST00000636998,24,88730210,88730234
ENSG00000081189,ENST00000437473,24,88730210,88730234
ENSG00000081189,ENST00000625585,24,88730210,88730234
ENSG00000081189,ENST00000514028,24,88730210,88730234
ENSG00000081189,ENST00000506554,24,88730210,88730234
ENSG00000081189,ENST00000637732,24,88730210,88730234
ENSG00000081189,ENST00000514015,24,88730210,88730234
ENSG00000081189,ENST00000636143,24,88730210,88730234
ENSG00000081189,ENST00000636294,24,88730210,88730234
ENSG00000081189,ENST00000627170,24,88730210,88730234
ENSG00000081189,ENST00000503554,24,88730210,88730234
ENSG00000081189,ENST00000626391,24,88730210,88730234
ENSG00000081189,ENST00000635898,27,88817804,88817831
ENSG00000205359,ENST00000505407,15,102477675,102477690
ENSG00000134987,ENST00000506538,28,111094919,111094947
ENSG00000134987,ENST00000612402,28,111094919,111094947
ENSG00000134987,ENST00000513710,28,111094919,111094947
ENSG00000134987,ENST00000505303,28,111094919,111094947
ENSG00000164211,ENST00000510346,29,111505014,111505043
ENSG00000164211,ENST00000455172,29,111505014,111505043
ENSG00000258864,ENST00000520401,25,112856648,112856673
ENSG00000080709,ENST00000631899,9,114490690,114490699
ENSG00000080709,ENST00000632892,9,114490690,114490699
ENSG00000152503,ENST00000508894,30,115159640,115159670
ENSG00000092421,ENST00000343348,21,116473072,116473093
ENSG00000092421,ENST00000257414,21,116473072,116473093
ENSG00000092421,ENST00000515129,21,116473072,116473093
ENSG00000092421,ENST00000510263,21,116473072,116473093
ENSG00000092421,ENST00000506114,21,116473072,116473093
ENSG00000133835,ENST00000256216,22,119475705,119475727
ENSG00000133835,ENST00000256216,25,119492099,119492124
ENSG00000133835,ENST00000646590,22,119475705,119475727
ENSG00000133835,ENST00000515320,22,119475705,119475727
ENSG00000133835,ENST00000515320,25,119492099,119492124
ENSG00000133835,ENST00000442060,22,119475705,119475727
ENSG00000133835,ENST00000442060,25,119492099,119492124
ENSG00000133835,ENST00000510025,22,119475705,119475727
ENSG00000133835,ENST00000510025,25,119492099,119492124
ENSG00000133835,ENST00000414835,22,119475705,119475727
ENSG00000133835,ENST00000414835,25,119492099,119492124
ENSG00000133835,ENST00000504811,22,119475705,119475727
ENSG00000133835,ENST00000504811,25,119492099,119492124
ENSG00000133835,ENST00000646058,22,119475705,119475727
ENSG00000133835,ENST00000646058,25,119492099,119492124
ENSG00000133835,ENST00000515235,22,119475705,119475727
ENSG00000133835,ENST00000645832,22,119475705,119475727
ENSG00000133835,ENST00000645832,25,119492099,119492124
ENSG00000133835,ENST00000644146,22,119475705,119475727
ENSG00000133835,ENST00000646355,22,119475705,119475727
ENSG00000133835,ENST00000646355,25,119492099,119492124
ENSG00000133835,ENST00000512841,22,119475705,119475727
ENSG00000133835,ENST00000647335,22,119475705,119475727
ENSG00000133835,ENST00000647335,25,119492099,119492124
ENSG00000133835,ENST00000646554,22,119475705,119475727
ENSG00000133835,ENST00000646554,25,119492099,119492124
ENSG00000133835,ENST00000647342,22,119475705,119475727
ENSG00000133835,ENST00000647342,25,119492099,119492124
ENSG00000133835,ENST00000643250,22,119475705,119475727
ENSG00000133835,ENST00000643250,25,119492099,119492124
ENSG00000133835,ENST00000503168,22,119475705,119475727
ENSG00000133835,ENST00000646125,22,119475705,119475727
ENSG00000133835,ENST00000646125,25,119492099,119492124
ENSG00000133835,ENST00000645099,25,119492099,119492124
ENSG00000133835,ENST00000513628,25,119492099,119492124
ENSG00000133835,ENST00000645702,25,119492099,119492124
ENSG00000133835,ENST00000509514,25,119492099,119492124
ENSG00000133835,ENST00000646646,25,119492099,119492124
ENSG00000229855,ENST00000609647,30,121324040,121324070
ENSG00000229855,ENST00000433406,30,121324040,121324070
ENSG00000229855,ENST00000627271,30,121324040,121324070
ENSG00000250328,ENST00000510972,26,122451780,122451806
ENSG00000151292,ENST00000345990,24,123605338,123605362
ENSG00000151292,ENST00000511130,24,123605338,123605362
ENSG00000151292,ENST00000512718,24,123605338,123605362
ENSG00000151292,ENST00000521364,24,123605338,123605362
ENSG00000151292,ENST00000510842,24,123605338,123605362
ENSG00000151292,ENST00000360683,24,123605338,123605362
ENSG00000138829,ENST00000619499,9,128519316,128519325
ENSG00000158987,ENST00000507093,24,131450022,131450046
ENSG00000158987,ENST00000507093,15,131469800,131469815
ENSG00000158987,ENST00000296859,24,131450022,131450046
ENSG00000158987,ENST00000627212,24,131450022,131450046
ENSG00000158987,ENST00000512052,24,131450022,131450046
ENSG00000158987,ENST00000504919,15,131469800,131469815
ENSG00000158987,ENST00000514179,9,131511292,131511301
ENSG00000131437,ENST00000378735,9,132706450,132706459
ENSG00000131437,ENST00000618515,9,132706450,132706459
ENSG00000131437,ENST00000403231,9,132706450,132706459
ENSG00000164402,ENST00000620483,26,132764038,132764064
ENSG00000053108,ENST00000265342,27,133224189,133224216
ENSG00000053108,ENST00000509525,27,133224189,133224216
ENSG00000053108,ENST00000621681,27,133224189,133224216
ENSG00000081059,ENST00000517855,21,134146223,134146244
ENSG00000119048,ENST00000265339,26,134376668,134376694
ENSG00000119048,ENST00000506787,26,134376668,134376694
ENSG00000119048,ENST00000507277,26,134376668,134376694
ENSG00000164616,ENST00000472159,27,135934350,135934377
ENSG00000164616,ENST00000467490,27,135934350,135934377
ENSG00000120708,ENST00000442011,25,136062662,136062687
ENSG00000120708,ENST00000506699,25,136062662,136062687
ENSG00000120708,ENST00000507018,25,136062662,136062687
ENSG00000120708,ENST00000508076,25,136062662,136062687
ENSG00000120708,ENST00000504411,25,136062662,136062687
ENSG00000152377,ENST00000635347,9,137273375,137273384
ENSG00000112984,ENST00000508792,27,138181421,138181448
ENSG00000112984,ENST00000508792,9,138181502,138181511
ENSG00000120709,ENST00000506710,19,138336788,138336807
ENSG00000044115,ENST00000522052,29,138891182,138891211
ENSG00000280987,ENST00000509990,30,139276120,139276150
ENSG00000280987,ENST00000506147,30,139276120,139276150
